,f1,f2,f3,v1,v2,v3,profits
130,0.03185369419956038,0.006096083916755629,0.029412899998461035,0.01139338932764169,0.037967055001119375,0.027699056290842974,-237364.1769992261
131,0.03430481825527244,0.000615134294430142,0.02271589809208733,0.0010578005711646744,0.01581807286683576,0.008850070556067053,-503732.01978570997
132,0.04126997555981606,0.014767951267204494,0.022927404089927557,0.03279364304914203,0.013751552031512643,0.0032473389604971816,-250164.4827401383
133,0.02211570635339466,0.01509636957212458,0.045922094775777716,0.002746749459883463,0.029086364897935747,0.0010861727852044811,101210.88016566247
134,0.0390647017715758,0.005529420549805525,0.04985173289187866,0.042439605656804436,0.007769855962863781,0.03032831675977149,-307494.9146536445
135,0.04396000121538726,0.01419542189320195,0.041844828983046915,0.022234401400537285,0.02214257606159513,0.0035898571180022934,-133871.2414057897
136,0.005320976593569143,0.049955236523711935,0.03328423680532685,0.040137612510610786,0.044652624237662634,0.0005508333692114232,-708453.5904456149
137,0.03250625077793985,0.004522036349206638,0.044851669944831266,0.008930208784855887,0.045195209439773947,0.02747468064000291,-222976.33233146343
138,0.0014499751602234713,0.012041402902057352,0.0071510937583317506,0.007501978912410507,0.010139522630457943,0.03299931221185571,-1512673.8887077135
139,0.03883839703461093,0.009910211360644895,0.04553191135654427,0.03624084111234365,0.029971340428996764,0.04765741899562629,-301244.3857950928
140,0.03281345196637451,0.001808135524734811,0.00027149170643502306,0.024703180183088855,0.015013595607126335,0.023861645498789826,-514695.0854605099
141,0.0025828958507199463,0.030296258882386386,0.040074090542970765,0.01798331468333055,0.011220794633734316,0.0022981624670070032,-900001.4540449819
142,0.011927641031369424,0.04247044214615365,0.0028615970076630195,0.01761062467825621,0.035570467385487116,0.0009218901437596905,-730125.4488801267
143,0.040048192682083816,0.04638977150861402,0.03860541995521903,0.021958925660296738,0.03220047007249342,0.030520205458715362,1046828.8713554228
144,0.034906039198931864,0.041899010932769154,0.002007564977353321,0.0388324217944358,0.04052598578298988,0.03558529104596939,-672671.3184109521
145,0.01008910553595277,0.006246183965282154,0.025226549509649327,0.005139884807237472,0.023751122200218036,0.03017029787438043,-867301.0603578284
146,0.03725940641644223,0.031500592228819936,0.042556554988096754,0.01227830194047258,0.0021275908823388257,0.011179516043802346,487281.8548749384
147,0.007760649622054545,0.03673105459675808,0.009652074543445206,0.022744720086631944,0.020696515952730046,0.008833349066358081,-707842.9893180706
148,0.013537937565890014,0.035495234864065195,0.04901023924493409,0.041220777134174644,0.04628433343683623,0.010067415952635762,305136.9697795181
149,0.03057718029885348,0.00272501574956478,0.030815448496376643,0.04647864577836108,0.0008930479587590412,0.04624812363534728,-624265.8382291585
150,0.002117527579008355,0.04420728556834086,0.03547891425503104,0.0475964395040454,0.0006025931507962601,0.038150964838837405,-1124285.7129023995
151,0.008656392321125162,0.004586050291209904,0.00917666144401595,0.04851007862849217,0.04529511094088892,0.048535508059810654,-945472.0223257988
152,0.04900135897770963,0.02292803212292449,0.0392040474170704,0.02751617528488197,0.003907806994269414,0.04248945989025181,-78829.00403984179
153,0.03182041710538885,0.02862065749793187,0.007256512733252485,0.03069141279045058,0.030736837209414454,0.020862680492934313,-567926.2074036044
154,0.04730122267790476,0.015067131625735898,0.02890086079037711,0.028592098826055456,0.007678988954305727,0.03698850132830752,-337111.56315923616
155,0.034988797229453306,0.03246165776226544,0.047029720484775925,0.0037508653675771167,0.036489038352189605,0.042448921131242705,714950.9699414101
156,0.0074219494960029,0.025417636922347105,0.0202017195370383,0.02362343387822441,0.02549151830285247,0.015610713646103913,-903156.0378360738
157,0.023708436474130908,0.005960876309887231,0.006704730493638267,0.04847292918627938,0.03665622372797727,0.01844942766501725,-696068.680850368
158,0.01390377728906287,0.015235230188041566,0.0213951606840675,0.008740369311650254,0.010978979610104567,0.023196114305502502,-410808.68179132
159,0.030549377351831414,0.03173145587091315,0.020590544829278513,0.0471284200157169,0.0367073172880459,0.010762187408957492,289286.283892275
160,0.020439155471434857,0.0108814263348481,0.029415312420450413,0.042978056670944904,0.018910026150484056,0.042586109137625935,-294684.9606654613
161,0.015852045565861894,0.0018029917138681851,0.02092000220784302,0.012084979899056547,0.03093303059681588,0.0463335244040641,-632150.4001475086
162,0.023706633754508516,0.01127964341021055,0.028622896656105786,0.012894700457389708,0.034646329529292745,0.04936563099785719,-49588.56741326279
163,0.028288595021596048,0.03510010905551857,0.0323974241100605,0.007529914362150176,0.004420114535033721,0.03370975962224081,392887.2168407782
164,0.03262165282605158,0.015810707591202157,0.039371611099297696,0.01698679738745152,0.003562223868329556,0.02376528089418021,-34422.85631315535
165,0.027457219179983974,0.021570909758994505,0.031300624047052854,0.03768853398219779,0.01425612002075944,0.016752343875256738,-44007.931162876135
166,0.018032866722512714,0.025636962230337915,0.03683528442411101,0.04228497003234861,0.026003595613074405,0.04213659844032361,68500.05182836608
167,0.04432014433618539,0.046052859864759585,0.025181646259154963,0.022319474607185474,0.04764875807800517,0.03253972948588684,420678.0618801869
168,0.026013755737028455,0.03999352053819183,0.015722534587210065,0.005794943265962471,0.04425464941134004,0.02446325954153989,73018.39823563777
169,0.04186911811725343,0.024707082325871172,0.00579283621676342,0.00708194839864525,0.007634506692071036,0.03437669675549359,-642921.505026841
170,0.003602957353647185,0.04209966055197316,0.002778395845343895,0.0023686253364744894,0.014329688245690664,0.006989379523493405,-1259893.6887180875
171,0.014030571806682796,0.016706502025077292,0.00864972225957969,0.022053871480864212,0.020717688599718065,0.026093821734442798,-509210.23254185164
172,0.015694668490099463,0.037134628336254284,0.0007341421780035385,0.013981816455126512,0.0016021794689088599,0.03071930532675929,-797825.6145474241
173,0.04135867122603432,0.04282740117872791,0.018613078659577408,0.018685900144117567,0.03256674993700232,0.005433348540213424,-141059.85716546184
174,0.007680644953031741,0.030042020397254045,0.005983627793244717,0.0006888677647025166,0.012414712394264638,0.022827366149702613,-1078342.5845139988
175,0.018245968053912626,0.047921459045048624,0.04977322362918186,0.019703598708423364,0.040515127763673324,0.0188918822096412,832959.6302116612
176,0.038605244567729284,0.01554807549603831,0.034383252458304626,0.026522058980153945,0.029675779622109613,0.0010915695822905803,-265713.617196065
177,0.035270318274200636,0.01939208475818249,0.03204443172930797,0.02575666884230945,0.017241562969941893,0.021064006384162733,205592.4722583862
178,0.0005363822487838122,0.010452882930112074,0.02625441514836306,0.005014369924762513,0.039141028282432266,0.04712021254042613,-1434442.4083150395
179,0.008187565212914794,0.008295343393826681,0.0418152145275119,0.0011134410314800004,0.030068638140567396,0.038192203364417907,-701479.4601089444
180,0.049456650134180276,0.02779847140142242,0.04195348654408568,0.014240379432494472,0.03937777924316084,0.031617752538315065,-157227.92311500537
181,0.04951608321631363,0.007079794428438735,0.022412280662717554,0.0464581316135535,0.04905024056768864,0.0021173056999352403,-504026.6210582527
182,0.019628635792095995,0.004002464182309251,0.037766508639737226,0.022246888051350312,0.02734938937891091,0.0073371616603826245,-567214.7736410992
183,0.021688951366129652,0.023466346709520067,0.00753364869066201,0.016814291521368086,0.04938237238782309,0.0008115228171235722,-431550.59750094084
184,0.009046332611543407,0.045355181107810755,0.002232454448713944,0.022625396576219203,0.042132731085909814,0.016195063135964423,-886557.7491012311
185,0.011642614247185313,0.014602966515726418,0.02450987712007932,0.02398992513775767,0.048902287289399,0.023743841823785194,-677733.0382454916
186,0.0293222586507398,0.02466449879253333,0.0042057667278441015,0.006546065607324953,0.002586074583319553,0.04727082862199743,-699551.3316941627
187,0.012183372702785678,0.04217941923812706,0.03187943502392295,0.013290470663753285,0.025203195328227547,0.00453508830449843,-204477.95987775896
188,0.03245745250671372,0.03351016276756775,0.03814515095197646,0.021182756027530253,0.046505275962506205,0.02512064968154692,448246.5606861808
189,0.002905424086072367,0.01833041924663062,0.026976371763083935,0.0485567575901164,0.012941781861869985,0.02522726198519686,-1295012.4276095452
190,0.0169228241648663,0.04222394366435933,0.024128625429364697,0.04297653959046627,0.02241261772768719,0.01397436867850948,115307.97767064182
191,0.03843137947296896,0.042600775844058456,0.025239574145174904,0.04277376817089409,0.01949447344363045,0.026536164553011707,411402.7420936184
192,0.045477612193567496,0.02935619702684903,0.04251371494168609,0.048826353320757285,0.009324164737793196,0.015070031836009285,550484.327335176
193,0.017029539779576216,0.024940847926574264,0.026570552050228888,0.0015534800034919972,0.01959188549550264,0.010009171529242978,-295941.6323255311
