,m1,m2,m3,profits
61,0.01579645259153965,0.038600621605549404,0.033083063158388056,235276.13693456163
62,0.018682886443685504,0.0047233334030757634,0.0373394805674513,-523314.71376840206
63,0.013123025796143235,0.046840657526688964,0.012048528750284239,-715328.8091523425
64,0.0061378966205743015,0.04155563360624531,0.007664215831224702,-954675.25286122
65,0.008963415407886954,0.029969139576042178,0.043728102041873225,-430150.64353004994
66,0.009821733285728662,0.01551618364500474,0.03887024191205888,-328809.8041994858
67,0.04859132130304837,0.025037059310117116,0.007194875127562539,-456059.1111598843
68,0.0006968143854100773,0.011482801499942763,0.006591110889326052,-1555170.012434587
69,0.03388293368064287,0.0060916252314265566,0.02531649658103165,-466532.03098412487
70,0.03471312178214433,0.02905583046104512,0.009988782583002882,-494799.839700958
71,0.040206226309113136,0.035770356480790085,0.03694920019577709,663941.757517581
72,0.006552887577865663,0.0061876901825172305,0.04637812755032539,-1116984.1925408787
73,0.019878909691247032,0.015047434589046988,0.024429202267576666,-247172.92470443845
74,0.03314321063817912,0.0477811628523485,0.01432231134410275,-141541.65832515943
75,0.04624042146560136,0.0012429745693128158,0.027759902116341235,-410520.0937254191
76,0.03169875558405426,0.005294870187537665,0.007016979853195632,-538776.1529486255
77,0.02095571596581519,0.048311595607159086,0.029802127661718643,609560.0146878377
78,0.046651161080010564,0.04021804578064854,0.023369080077764576,221672.05919158595
79,0.039238172462609376,0.0008918391988493868,0.0054571998382867476,-479360.9490267068
80,0.04147143074413682,0.03984085441625809,0.011632037098321685,-290645.80868668284
81,0.026538479529952676,0.030300791035000548,0.04338694768880056,246522.98433029032
82,0.030155357866936284,0.020628578463684016,0.018709202170359134,-29550.864551859533
83,0.021294104318675497,0.03259655127899871,0.04337453158761625,455642.27280315704
84,0.02269484410381499,0.012391978147567907,0.011833118149879057,-577936.0160712413
85,0.037300714012172324,0.040828438171195525,0.005263903992706248,-613860.2155287295
86,0.003327942847758908,0.02972168318782259,0.007308662209634914,-1081229.1553197156
87,0.04123320952281707,0.015516733696203723,0.0071935966485571325,-458915.3174149563
88,0.04604852362437251,0.008276586136763908,0.014236004116896779,-586635.3949360535
89,0.007680669759602932,0.0057745031832677485,0.0010574008168220018,-1202000.393098098
90,0.0027697704582130057,0.008732073546792635,0.0026690966313587697,-1367040.447774469
91,0.029557190805548562,0.03403572633997532,0.019681522841601413,165899.45245327594
92,0.01589955484760247,0.025226311851111505,0.04375024711173043,107557.01717961475
93,0.0425565813411103,0.0021737531006395974,0.009074920479826205,-452591.56802629057
94,0.011837243555219801,0.012469378791610593,0.028561632587138636,-421202.77074223
95,0.020813121285159615,0.0024627059963796996,0.01868070692297858,-587400.5014685454
96,0.026187647435881863,0.005083595145185799,0.041672927689427985,-703794.1765570291
97,0.002598093323255213,0.046242093450903105,0.0049556570789937755,-1348315.0830773585
98,0.04217874757988764,0.045132657196380856,0.04897853402932964,1490718.8128142995
99,0.04010129401367968,0.038973877038566446,0.03212416379977739,774376.0924173481
100,0.038949817728906454,0.006727610420657355,0.026803401797381866,-323364.1587829831
101,0.025711143509520723,0.04287860720612788,0.023139968279675793,138464.19822809126
102,0.019254474805017675,0.031978163561855504,0.013323165875042304,-340555.79704522184
103,0.006988420547697844,0.02389386370118729,0.020844468429744252,-1138662.272530681
104,0.011628497026443686,0.018375590505756403,0.01831962249131237,-743768.5316556371
105,0.016374778220627273,0.01897320398634645,0.03428716727279727,-165887.2900646642
106,0.014843823728564265,0.047442896335767024,0.045817400976908895,535856.1462303838
107,0.02404552141500393,0.01641806025023444,0.02677173949150016,-147011.34261999742
108,0.04242802443868123,0.032629367028005105,0.04021959139735387,814466.09844249
109,0.02663611380328701,0.031645881463381036,0.014407780709123087,-222264.11663903063
110,0.03674465811551454,0.010120229656285918,0.034739906440924916,-226927.97814553085
111,0.04303595341629471,0.006605141865077197,0.030718987027095992,-417373.88701220346
112,0.004754787411496731,0.03628578141357135,0.004224660941176012,-1190808.586922164
113,0.0467969911350313,0.0068703965018901084,0.047944012295454023,-366422.2010158974
114,0.040044208804254834,0.029684100223317706,0.039131205231477346,438927.64846767293
115,0.039755741949154294,0.04730135314086652,0.01266916769195936,-258124.297838715
116,0.02950379476791546,0.0047524598782200615,0.030808285001206068,-641535.6136046817
117,0.00856456520463944,0.028247530573622094,0.028621525701692487,-725271.6019689087
118,0.023299257649061367,0.02613158877565614,0.0381961695003294,115609.55337000414
119,0.039962235825603334,0.024607660778771457,0.029979672076130615,63394.13687933613
120,0.046561811784505094,0.005986679425056141,0.005855178295005526,-551765.7493378835
121,0.004385450595538421,0.032893164252026395,0.020930415039518976,-1066973.597324259
122,0.03871607080709216,0.033561570665429634,0.016681887916411908,-301470.70909027854
123,0.04491832736807679,0.03812660735353262,0.013526747045508786,-289788.3429927548
124,0.0182096008886027,0.015721999010213147,0.007880582431249982,-719982.6230330827
125,0.007389168627109583,0.046806373168787205,0.021895201859937666,-681762.12718863
126,0.019165991138870492,0.0364842854338689,0.027649653262645,24326.614102571977
127,0.04680699934192312,0.03901507469546961,0.02396847820622702,-5558.5405612304885
128,0.01881797367404131,0.049331577246216105,0.035888011800182175,511077.9846666424
129,0.04755973300019206,0.005923928860852069,0.04252668395953913,-366540.3298619598
130,0.03185369419956038,0.006096083916755629,0.029412899998461035,-611911.9856716833
131,0.03430481825527244,0.000615134294430142,0.02271589809208733,-451272.5940056709
132,0.04126997555981606,0.014767951267204494,0.022927404089927557,-355265.23397824296
133,0.02211570635339466,0.01509636957212458,0.045922094775777716,300026.37248025014
134,0.0390647017715758,0.005529420549805525,0.04985173289187866,-233385.91146417375
135,0.04396000121538726,0.01419542189320195,0.041844828983046915,-74875.28221678222
136,0.005320976593569143,0.049955236523711935,0.03328423680532685,-565420.6514457554
137,0.03250625077793985,0.004522036349206638,0.044851669944831266,-395236.96120583545
138,0.0014499751602234713,0.012041402902057352,0.0071510937583317506,-1241043.3081102332
139,0.03883839703461093,0.009910211360644895,0.04553191135654427,-381393.62534635986
140,0.03281345196637451,0.001808135524734811,0.00027149170643502306,-744628.317034285
141,0.0025828958507199463,0.030296258882386386,0.040074090542970765,-812279.9318364279
142,0.011927641031369424,0.04247044214615365,0.0028615970076630195,-921142.7334699777
143,0.040048192682083816,0.04638977150861402,0.03860541995521903,982373.1121420685
144,0.034906039198931864,0.041899010932769154,0.002007564977353321,-539516.8223933629
145,0.01008910553595277,0.006246183965282154,0.025226549509649327,-951178.0145236608
146,0.03725940641644223,0.031500592228819936,0.042556554988096754,594787.5540740988
147,0.007760649622054545,0.03673105459675808,0.009652074543445206,-938468.2479544146
148,0.013537937565890014,0.035495234864065195,0.04901023924493409,-84123.54105703907
149,0.03057718029885348,0.00272501574956478,0.030815448496376643,-550202.1489727008
150,0.002117527579008355,0.04420728556834086,0.03547891425503104,-1001260.3412607744
151,0.008656392321125162,0.004586050291209904,0.00917666144401595,-1141711.0917354845
152,0.04900135897770963,0.02292803212292449,0.0392040474170704,-196274.86067283349
153,0.03182041710538885,0.02862065749793187,0.007256512733252485,-510317.5488110077
154,0.04730122267790476,0.015067131625735898,0.02890086079037711,-324386.70824407064
155,0.034988797229453306,0.03246165776226544,0.047029720484775925,797789.174614661
156,0.0074219494960029,0.025417636922347105,0.0202017195370383,-1076635.1409843094
157,0.023708436474130908,0.005960876309887231,0.006704730493638267,-559185.9753397745
158,0.01390377728906287,0.015235230188041566,0.0213951606840675,-322218.7386158177
159,0.030549377351831414,0.03173145587091315,0.020590544829278513,-18022.439802965528
160,0.020439155471434857,0.0108814263348481,0.029415312420450413,-292810.9037509098
161,0.015852045565861894,0.0018029917138681851,0.02092000220784302,-690232.6259293015
162,0.023706633754508516,0.01127964341021055,0.028622896656105786,-37159.06994609185
163,0.028288595021596048,0.03510010905551857,0.0323974241100605,517099.05427364656
164,0.03262165282605158,0.015810707591202157,0.039371611099297696,-158167.10721507325
165,0.027457219179983974,0.021570909758994505,0.031300624047052854,262507.7721795175
166,0.018032866722512714,0.025636962230337915,0.03683528442411101,-84704.85268627839
167,0.04432014433618539,0.046052859864759585,0.025181646259154963,384539.0183943206
168,0.026013755737028455,0.03999352053819183,0.015722534587210065,-144186.4123781364
169,0.04186911811725343,0.024707082325871172,0.00579283621676342,-502553.72999273794
170,0.003602957353647185,0.04209966055197316,0.002778395845343895,-1411690.2761021417
171,0.014030571806682796,0.016706502025077292,0.00864972225957969,-661245.7690985912
172,0.015694668490099463,0.037134628336254284,0.0007341421780035385,-749648.6386545902
173,0.04135867122603432,0.04282740117872791,0.018613078659577408,-190963.50089856435
174,0.007680644953031741,0.030042020397254045,0.005983627793244717,-1223020.2353745922
175,0.018245968053912626,0.047921459045048624,0.04977322362918186,842296.8674078034
176,0.038605244567729284,0.01554807549603831,0.034383252458304626,-3513.480471214934
177,0.035270318274200636,0.01939208475818249,0.03204443172930797,197652.35148870572
178,0.0005363822487838122,0.010452882930112074,0.02625441514836306,-1296992.8845851005
179,0.008187565212914794,0.008295343393826681,0.0418152145275119,-847342.7492888505
180,0.049456650134180276,0.02779847140142242,0.04195348654408568,191158.6294134937
181,0.04951608321631363,0.007079794428438735,0.022412280662717554,-657212.6118346457
182,0.019628635792095995,0.004002464182309251,0.037766508639737226,-287403.6577727787
183,0.021688951366129652,0.023466346709520067,0.00753364869066201,-461836.5711129958
184,0.009046332611543407,0.045355181107810755,0.002232454448713944,-1047822.5193141752
185,0.011642614247185313,0.014602966515726418,0.02450987712007932,-786402.024511822
186,0.0293222586507398,0.02466449879253333,0.0042057667278441015,-759933.0479311923
187,0.012183372702785678,0.04217941923812706,0.03187943502392295,-200840.91718284407
188,0.03245745250671372,0.03351016276756775,0.03814515095197646,493158.83166293986
189,0.002905424086072367,0.01833041924663062,0.026976371763083935,-1391699.5643483186
190,0.0169228241648663,0.04222394366435933,0.024128625429364697,33636.87033379848
191,0.03843137947296896,0.042600775844058456,0.025239574145174904,355333.1540100249
192,0.045477612193567496,0.02935619702684903,0.04251371494168609,509827.08212109597
193,0.017029539779576216,0.024940847926574264,0.026570552050228888,-352511.17337948264
194,0.00524898579480353,0.019927625335077033,0.04586688362758381,-868612.4633698399
195,0.031541612018237124,0.008875329121848375,0.01694278178048025,-429756.308235684
196,0.009580150483134993,0.001241156589928627,0.04637302292520134,-885545.322085012
197,0.022410366412843576,0.015376753621039308,0.029923859577886833,-243807.14673572502
198,0.00036572281465078186,0.013901105330040693,0.03515167328494463,-1448502.3144340904
199,0.03168848865346315,0.04909029737712678,0.031017885482902203,637183.0098888184
200,0.02387529368138664,0.038071628159200385,0.04516639359820265,526502.5607082207
201,0.03603479733591758,0.04816056117746898,0.03910025853690886,901742.7557247422
202,0.04334007191309633,0.0057052035591818595,0.036620675149689384,-391921.57524885767
203,0.022004434976368434,0.027655190120563763,0.03270512047411784,-56764.31888259881
204,0.048490755835278475,0.04922890407158123,0.014411412274395264,-308355.42967913166
205,0.03668767487189581,0.03749917689676343,0.01732464306565244,67054.08583592661
206,0.006193488743211051,0.002047348014285988,0.03886715637645893,-1318836.7693771524
207,0.024484987090845296,0.04927700847474631,0.023248672809682652,347140.8516795933
208,0.04889584895369201,0.020578800109702994,0.039684107527998634,-43373.89748110902
209,0.004240963615591603,0.027773085506888198,0.04010298934928622,-757056.0437424242
210,0.04623508336099444,0.041129154530871584,0.0018485363600587114,-580569.8904948682
211,0.01863511706533671,0.0024349236156925636,0.0054641145557279,-583920.5403335327
212,0.033765281433374206,0.03566290981558491,0.038686034137581315,808033.3744574143
213,0.04327282740278315,0.036971573423825496,0.04004357960533161,766631.3567537183
214,0.0024481854911639622,0.01172675752206493,0.03109488866876229,-1288522.7890067592
215,0.042906265231241164,0.00022500624698295615,0.02573146710581749,-643017.1615303755
216,0.033864369968219864,0.0014803644564306607,0.020067777877669397,-433166.529805072
217,0.044781744069184844,0.033580640442792936,0.011882918168029867,-386025.4065455283
218,0.04263905648159563,0.017401571170475718,0.04266723355720298,-83535.2647602921
219,0.014947182555945277,0.02951601254415745,0.019847003387391704,-384639.6614725258
220,0.013741252537753351,0.04432787810859346,0.009379684096974567,-570910.3110177326
221,0.004240579561788155,0.01709634692728302,0.03588195738207838,-880351.1490463413
222,0.04037158029881409,0.04993716850333824,0.014818102850558247,-229245.49777812944
223,0.02039709755656411,0.006841063901481315,0.02874359648115168,-617995.3417860215
224,0.049879001863145866,0.035044050506032924,0.02976064202066859,143105.80563361855
225,0.019618454646089703,0.045764938014277744,0.024845829806517474,216386.63435082245
226,0.006718345665653075,0.018268923159956676,0.003358333442388345,-1092422.8610349116
227,0.01009895188443908,0.0008834390499956103,0.022663995825008172,-823092.3966074783
228,0.03172701324758986,0.01716462311894539,0.021019088575263856,-93154.36381858432
229,0.0479604636422288,0.03759815607874578,0.027042831847247564,14286.632017933085
230,0.014227043755591263,0.044849839938649765,0.011754855844032975,-646644.544938146
231,0.016267136525833854,0.045453240721147425,0.02647710276425362,2160.395177642803
232,0.037115897470898836,0.029537239708188306,0.03267196045047476,513623.48746969126
233,0.01496916457574128,0.012068603081333146,0.016124617358433263,-768239.6091961336
234,0.0077720782041711236,0.043715718264540376,0.014162346662505704,-584820.7647550377
235,0.028074469720719232,0.0395987212570687,0.039191205468785684,607645.6823820145
236,0.021919312929209647,0.023812865429336284,0.049735087446751244,374065.6255750682
237,0.0337298738489512,0.040731922155894135,0.045127698460961596,898700.7290212323
238,0.039379491811466966,0.00925896724767838,0.028108536686878613,-290901.9924525046
239,0.005094707865727244,0.03264610632819992,0.047767471409390555,-615836.0119468734
240,0.025636603215005566,0.02164862464338836,0.001792137570908159,-643957.392340544
241,0.04798872611646102,0.00515013420650794,0.002053954665242347,-545877.259528046
242,0.012303330575246924,0.0032765216959191215,0.02275589212058812,-750855.7752923087
243,0.02580439006285562,0.015628497451429198,0.002548024128744303,-662346.0291990297
244,0.005580018412461335,0.019225218899496407,0.0030264225413268067,-1159423.4502512068
245,0.03490948628049567,0.0103510270762406,0.015103578439181926,-417836.5163420477
246,0.019706288858904877,0.020830481653457397,8.303538374002662e-05,-615525.7742813745
247,0.005603518549934877,0.04313822818704391,6.16531255954067e-05,-1260742.718058397
248,0.025408367790643756,0.024475100325360405,0.016654708050531892,-325519.61279629474
249,0.021566351007322484,0.03902905687632922,0.04206018531074782,620447.5370469004
250,0.013017427170762503,0.01612452204838649,0.012124142651416637,-655861.6675874512
251,0.02399317002755326,0.034162917882940645,0.011412643773171027,-150583.0907906293
252,0.016536787102743335,0.04651923087945753,0.0024284644923479037,-549967.8555077007
253,0.023038480261978314,0.035577902079838894,0.007522700577873704,-462567.99649383256
254,0.0023687010002740928,0.006910268581926538,0.04594115967653414,-1188753.7074989192
255,0.0004629890910561707,0.009416098740567591,0.0015641756450822275,-1235450.8600606415
256,0.005531473378110163,0.031007464331414814,0.012081945436954289,-919335.0781832677
257,0.028460602521533842,0.02950976913830631,0.04247176665448896,527462.0856730851
258,0.00023706964559369603,0.04266847296711834,0.030955954321348702,-1092049.7551734336
259,0.00813717430524788,0.038646869406764206,0.04277457708952929,-372516.9265624861
260,0.012713174187707866,0.045939684045134044,0.022722871514932894,-254907.77834313267
261,0.030171222716666075,0.04923247668088218,0.018076803931959966,101550.1131000119
262,0.040657967291005646,0.015919955891422984,0.03996067611207455,-143836.16214168732
263,0.030036695943132127,0.010817784761270072,0.02070130468946182,-361707.25863533415
264,0.015881781718178084,0.003905419654018194,0.0014917385049848743,-800654.3977701879
265,0.017323932770359048,0.000951707390874329,0.008274387879088753,-757115.4293050735
266,0.03625916604254344,0.035404561784179396,0.036929019322869135,556100.8152534153
267,0.015857658556498937,0.04450097285588478,0.02969152740142238,225548.9769043448
268,0.006301317087331327,0.007185933072776707,0.03465477134648508,-1237190.3564675695
269,0.008647196822103903,0.025364635079102166,0.04958872379643554,-452454.65120486956
270,0.00020038023666697492,0.0008289900948778462,0.04965422909652533,-1459039.9232573793
271,0.029231941706708276,0.006345498775925657,0.04486510998770468,-355498.69145418017
272,0.04401901500638461,0.026810020655568763,0.031089601493037827,239563.85826644115
273,0.013659359575043818,0.0025259848186002577,0.02972838044454322,-764689.172626605
274,0.01473775966013815,0.033181052333017595,0.041812258842130065,228857.45699664793
275,0.000908027195718203,0.029785688734286372,0.011564026984342612,-1317724.301518501
276,0.04369442489519007,0.012683225328091425,0.030538506661770916,-406487.24778327683
277,0.027677042004480575,0.019808325002962448,0.033881038179989706,90101.37303074608
278,0.0362884817357717,0.028346889765969344,0.03792111185923771,639067.7607829338
279,0.049170853799646884,0.020963619395040257,0.025729152594276546,-215963.3384173265
280,0.0006234938970606619,0.039801427815518924,0.026011503352299695,-1412114.041454234
281,0.020398071518028263,0.004703598154469791,0.044482821083769865,-256131.30510154256
282,0.019750362002027823,0.03412907991046102,0.0074687078184075386,-553401.7023699086
283,0.048077481477051626,0.008922088091091546,0.00997709964497452,-487070.8083561804
284,0.04294914302788569,0.04562913720709656,0.010607370376165071,-261055.75473863815
285,0.023490044408741396,0.03667474522814149,0.043918286690540084,661438.272807789
286,0.01895263475186526,0.025850974342471463,0.037085820525986746,-67275.97521036208
287,0.03655679883263977,0.03914800650130425,0.02849669093207632,268568.49335435015
288,0.005230754840238761,0.045198664543902006,0.04327862696605141,-462948.24028668774
289,0.03990487179091665,0.004993123858036475,0.01021986835407146,-409468.7073324249
290,0.0371800182553826,0.001157004729097322,0.04896123168536398,-456276.61001027195
291,0.01885723401778404,0.03596562668454118,0.04437855442440217,413606.0228287288
292,0.019731494407504116,0.0159566244299833,0.030437056444912337,-475976.7291577141
293,0.029049468687402536,0.02045699888123986,0.030088737793385424,6284.546186611627
294,0.04676906847832474,0.023382012831329825,0.009837109037531567,-480000.01167401084
295,0.018860299144150196,0.019705349129655932,0.006555434651310994,-555615.6573174234
296,0.008143575027727746,0.03422810366968387,0.016973887710445137,-792362.3605664974
297,0.04774491959279038,0.012179837267930371,0.004946225255241116,-580900.4116664357
298,0.037675228150012896,0.0440518025958935,0.013905667843574394,-218891.73421460297
299,0.0101044050822739,0.009288306743554358,0.026100615068325617,-529866.1886156372
300,0.02342083206233855,0.012971991992726712,0.0022586558494713193,-888644.8420803129
301,0.02407456701631404,0.04796661738178042,0.03262596003763316,824869.2546808504
302,0.024775327831430924,0.0055346037014808065,0.012621814527479364,-646832.6863169409
303,0.014738697478727136,0.03824017763036172,0.043835539863230966,300393.54386313976
304,0.045082092678321924,0.04922843041253771,0.04911833415522662,1460503.874871017
305,0.04764995663839908,0.0035911070251442192,0.00688967679639026,-503558.8043764653
306,0.015223326323801646,0.027644912703223074,0.004848894435273966,-694029.0790625765
307,0.042289847890107125,0.030837808953865453,0.02711822011511025,344602.528736978
308,0.008265566168364559,0.012662773720009868,0.008015601249112903,-1012758.3625914193
309,0.04259665788973993,0.02921139300306091,0.03675647137598167,521747.8781390916
310,0.014801643145501288,0.01856263185441386,0.02024274822132669,-574058.3094566563
311,0.038000748587201746,0.03861764938372841,0.010340676375701586,-340032.400673684
312,0.04707694283690495,0.00603276687218432,0.04480610412118152,-431193.7346875325
313,0.0050197822824904655,0.013226990557565555,0.04232392680339785,-982356.5020301492
314,0.008974603617304372,0.020678396565498493,0.02249296499720631,-685601.2344886464
315,0.012262948651160482,0.03551226006679933,0.0425667324701102,279371.36245875387
316,0.04372875699277859,0.01696610728682805,0.026542519714390724,-372212.381593291
317,0.012420320193282576,0.012239825077507272,0.008062703142596207,-833648.678055097
318,0.04700095054037574,0.044399441430279,0.03886793566638461,864126.7160893772
319,0.025883076064386452,0.024530395775593596,0.0264872833091249,-12873.295483029586
320,0.026828400678854464,0.021728154234884518,0.0065877416446033735,-266761.3775923843
321,0.0062831926434268,0.047612485792284165,0.02410153797931753,-770546.4983295485
322,0.04766027624525945,0.008178843885505499,0.027720827601996678,-482797.96364986536
323,0.010385862667576962,0.012659230306330078,0.0015027289380589394,-1015651.0053673299
324,0.005947665537010566,0.04584242038145979,0.016076649574116586,-1033343.3142990933
325,0.03040646059572958,0.023250706599463652,0.020022562262263916,-53928.031105529684
326,0.02659430456730341,0.009361947230767076,0.04943019492597883,-100538.40617140311
327,0.040915393435193154,0.03708073163657576,0.023437964850697626,55718.03718502059
328,0.007643856106316799,0.04603329291367839,0.017069353369086382,-883043.9315801695
329,0.0025053344848466885,0.017120183840531433,0.03972285152479422,-1082475.1889665497
330,0.03113543724941041,0.037541929237242984,0.039681769193118874,676835.9614278756
331,0.01059773055402713,0.04618916580465901,0.02189948014601863,-445374.7558533815
332,0.03195068246320823,0.00011543862933710015,0.0496684249205589,-386231.535657716
333,0.014044819298207757,0.003103155327007762,0.0229131020768257,-822735.6790679732
334,0.006451502859102088,0.007616335507878786,0.03161414065151051,-781837.7778119581
335,0.019646369578511666,0.04609262250774976,0.015957824730403504,-12106.621364481953
336,0.03630900641919506,0.02305497150774538,0.032997565056463944,409044.8135937518
337,0.029984767835799522,0.023639198637949912,0.04750305473122186,374266.7568398734
338,0.017135682137747795,0.008861775062463629,0.033904703043991416,-573230.3532295144
339,0.04230037806539544,0.002012686996996188,0.02248163442113403,-476557.28742731444
340,0.044624384484366314,0.037480930946143375,0.049590385824881414,1185190.5232404666
341,0.02657069057986219,0.03299978594005756,0.015124014056896408,-297261.73084774846
342,0.047376779983299616,0.018316774427826817,0.03692553563433143,-102045.93306668944
343,0.020157010205954097,0.028090946503149968,0.035989126751077315,-130378.33498823458
344,0.025446707587567716,0.04535431634547543,0.020965049396390514,329924.165876437
345,0.03235358990716626,0.017118121665002706,0.020407833411550655,-66161.46575795767
346,0.02200250541167762,0.0062903509156142625,0.004586183952950335,-668979.349854977
347,0.033374496157337896,0.032775886917152615,0.03314548571050476,220781.12558101868
348,0.0009883222671345838,0.016327342133588996,0.009890492362959847,-1543581.4202955635
349,0.03890757112720062,0.04303152006980651,0.012334018861307368,-457873.19255004515
350,0.03339245794239932,0.006468140172913722,0.013757626280085667,-645686.2962481315
351,0.0069327248116709764,0.014176038329961461,0.0337368273674639,-939129.8985913355
352,0.045516345509262625,0.010126120396209299,0.02710395174753596,-360454.30404155457
353,0.03506955506217162,0.04764612342427829,0.030503024144358695,478888.55739364267
354,0.012755346551369035,0.031273907845696815,0.016024558083900808,-503994.817702494
355,0.048806419534585394,0.019983806758181843,0.03427138603805071,-95070.9461763354
356,0.001161379117337924,0.02000307230673777,0.04375538066612558,-1211262.103654826
357,0.030511372221662295,0.022197144319798818,0.0467968749717863,448910.5537596311
358,0.04269921880736146,0.016110783691146914,0.027227420102066982,-245405.65019620524
359,0.024491212804623137,0.03161012500574312,0.01670556334793778,-40284.4217779735
360,0.012210250038294413,0.04563359176277681,0.04619372497492532,406661.69421505334
361,0.04216614428809895,0.04891022153822807,0.037249576288984426,1216064.5240591571
362,0.038233361428099986,0.03812950459813204,0.02403038154711533,355143.2381294475
363,0.022822609725713584,0.012011313807450158,0.03224095971796453,-413507.9519520199
364,0.014466006805116727,0.012890420485117722,0.02929806870480274,-625563.572032387
365,0.02049911941125216,0.010942830439731611,0.04080280083764156,-216398.91651158856
366,0.043028495964718805,0.008384975983889048,0.00037535163999999344,-518525.5858960531
367,0.016806498426468686,0.03987554178403763,0.04195869331171623,479165.9327448286
